gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
PILRA	PILRA	False	False	False	14.5687822232519	0.25	True	True	0.28643507209791036	-0.7281661348458376	1.870852
ZCWPW1	ZCWPW1	False	False	False	2.6124900410968	0.25	True	False	0.024028885256252935	-5.10373157477051	-0.8545305
MEPCE	MEPCE	False	False	False	9.4282180799131	0.25	True	True	0.06150857070906186	-3.5019930332114266	0.54511875
PPP1R35	PPP1R35	False	False	False	11.4371416843624	0.25	True	False	0.08315293382088686	-5.240948305154267	-0.9744348
AC092849.1	AC092849.1	False	False	False	0.361560889642457	0.25	True	False	0.0003856744902108122	-4.552666417822544	-0.37299255
C7orf61	C7orf61	False	False	False	0.27311842024067	0.25	True	False	0.002589179090019217	-6.56132765087817	-2.1282237
TSC22D4	TSC22D4	False	False	False	18.3985558056072	0.25	True	False	0.1395108709646788	-3.4998309221113106	-0.770821
AC069281.1	AC069281.1	False	False	False	0.571013255935166	0.25	True	False	0.0035287750093215384	-4.501917008429892	-0.32864612
AGFG2	AGFG2	False	False	False	1.90760123745519	0.25	True	False	0.007292350130306345	-3.0091751874528203	0.9757584
SAP25	SAP25	False	False	False	6.63385010464532	0.25	True	False	0.04752006694492315	-4.949208244217334	-0.7195032
LRCH4	LRCH4	False	False	False	15.9608113523052	0.25	True	False	0.13218293681289395	-3.4057150236883946	-0.6579985
PCOLCE	PCOLCE	False	False	False	0.671778025228113	0.25	True	False	0.005774081692698086	-6.522058338303895	-2.0939088
MOSPD3	MOSPD3	False	False	False	6.8564758876608	0.25	True	False	0.03271370886675119	-3.6165233458012707	0.4450386
TFR2	TFR2	False	False	False	9.54422254002817	0.25	True	True	0.032135024373689446	-0.8892840275462386	2.8281856
GNB2	GNB2	False	False	False	50.4430009388605	0.25	True	True	0.37019736333133374	-1.4563504074148754	0.6113691
GIGYF1	GIGYF1	False	False	False	12.1979195216115	0.25	True	False	0.05970076538325105	-4.205289387806708	-0.06944362
POP7	POP7	False	False	False	14.8569289665253	0.25	True	True	0.06717332921927748	-3.3336474280508903	0.6922244
EPHB4	EPHB4	False	False	False	1.47172880548791	0.25	True	False	0.006164218582162521	-3.7062070513435637	0.36667013
SLC12A9	SLC12A9	False	False	False	7.86615592355393	0.25	True	True	0.07237118228835723	-3.0867168561652627	0.90800005
SLC12A9-AS1	SLC12A9-AS1	False	False	False	0.402946166995008	0.25	True	False	0.003329051053865894	-5.865631699899508	-1.5203027
TRIP6	TRIP6	False	False	False	4.6634976161126	0.25	True	True	0.044888281108116934	-3.1233900660411593	0.87595385
SRRT	SRRT	False	False	False	24.2277718843911	0.25	True	False	0.11937927651261677	-3.358220532808128	-0.60106397
UFSP1	UFSP1	False	False	False	0.343387028161283	0.25	True	False	0.0008338899814148271	-4.609081081046987	-0.42228943
ACHE	ACHE	False	False	False	3.19573406278807	0.25	True	True	0.014328881114971976	-1.4632264685519831	2.3266568
MUC12	MUC12	False	False	False	1.67574898726403	0.25	True	True	0.031850274753758415	-3.239951410708031	0.77409893
AC105446.1	AC105446.1	False	False	False	0.777837267164226	0.25	True	False	0.030787278050077766	-3.569526967785572	0.48610547
TRIM56	TRIM56	False	False	False	23.0264019195188	0.25	True	False	0.13871227236085454	-3.090321560936334	-0.27991712
SERPINE1	SERPINE1	False	False	False	0.961772971084147	0.25	True	False	0.00021054829617713497	-2.0445684433000317	1.8186619
AP1S1	AP1S1	False	False	False	7.49426679810632	0.25	True	False	0.05555287245510057	-3.7846133130459405	0.2981563
PLOD3	PLOD3	False	False	False	7.61178709119757	0.25	True	False	0.06074006381432455	-3.6486344296096767	0.4169789
ZNHIT1	ZNHIT1	False	False	False	48.274917469427	0.25	True	False	0.35151415863908425	-2.390760393732641	-0.58035994
CLDN15	CLDN15	False	False	False	2.6727235653887	0.25	True	False	0.006444262818774619	-4.199934556257158	-0.0647644
FIS1	FIS1	False	False	False	59.9780835432833	0.25	True	False	0.28208285573576886	-2.7551790374260974	-0.5480224
AC006329.1	AC006329.1	False	False	False	0.43071894581891	0.25	True	False	0.0017930803791774282	-5.02401502661721	-0.7848717
IFT22	IFT22	False	False	False	4.13872372987888	0.25	True	False	0.013036082304896142	-3.6347957247737237	0.4290716
CUX1	CUX1	False	False	False	34.1947862433614	0.25	True	False	0.21996455769854756	-2.148816581253674	0.17556188
AC005072.1	AC005072.1	False	False	False	1.60004057801312	0.25	True	False	0.003945103095943109	-3.8827732976177654	0.21238104
SH2B2	SH2B2	False	False	False	2.67339598619332	0.25	True	True	0.045722582957503505	-2.9026681847003517	1.0688275
PRKRIP1	PRKRIP1	False	False	False	14.7211651268712	0.25	True	False	0.08319249241043145	-4.80728022247373	-0.59548205
ORAI2	ORAI2	False	False	False	19.4660845328677	0.25	True	True	0.10747489171141429	-2.1867940496774763	0.80319643
ALKBH4	ALKBH4	False	False	False	4.46420182321995	0.25	True	False	0.020716169190076805	-4.8223595858130395	-0.60865885
LRWD1	LRWD1	False	False	False	2.66238170511216	0.25	True	False	0.01337935511774155	-4.525397110887665	-0.34916377
POLR2J	POLR2J	False	False	False	42.0485913312614	0.25	True	False	0.26552623940002823	-3.0630923569744417	-0.9154614
POLR2J3	POLR2J3	False	False	False	55.0435383237016	0.25	True	False	0.2841793426807377	-2.4913965459996135	-0.23324554
RASA4	RASA4	False	False	False	4.55788215604149	0.25	True	False	0.025338515651075633	-3.663994844016666	0.4035565
AC105052.4	AC105052.4	False	False	False	0.378723813898865	0.25	True	False	0.0008867528945478412	-4.289967734768243	-0.1434382
UPK3BL1	UPK3BL1	False	False	False	17.9986113740613	0.25	True	False	0.12660266780640786	-3.1837646082234117	-0.391933
POLR2J2	POLR2J2	False	False	False	2.24126430955254	0.25	True	False	0.011915036267061554	-5.432132711779968	-1.1414977
FAM185A	FAM185A	False	False	False	2.09451104842852	0.25	True	False	0.014343257451527971	-5.127268350143876	-0.8750977
FBXL13	FBXL13	False	False	False	0.321789059386227	0.25	True	False	0.000527401039343594	-3.938261199693187	0.16389397
ARMC10	ARMC10	False	False	False	13.1560317671459	0.25	True	False	0.07147291776916319	-3.592652299992831	0.46589783
NAPEPLD	NAPEPLD	False	False	False	4.08125062666918	0.25	True	True	0.02058532388502231	-2.9221261733605	1.0518246
PMPCB	PMPCB	False	False	False	26.0946652014363	0.25	True	False	0.1230744724375594	-3.162646736595121	-0.3666177
DNAJC2	DNAJC2	False	False	False	37.8866655617037	0.25	True	True	0.160366656838865	-2.388359017990942	0.5615682
PSMC2	PSMC2	False	False	False	20.1217894505674	0.25	True	True	0.09613750368715321	-3.13844721318509	0.8627965
ORC5	ORC5	False	False	False	2.93859452571136	0.25	True	False	0.013667777865028319	-4.798117977605897	-0.5874758
AC007384.1	AC007384.1	False	False	False	7.19212867507752	0.25	True	True	0.08835302677525123	-2.634647066169719	1.3030328
LINC01004	LINC01004	False	False	False	1.73392784645027	0.25	True	False	0.01756569357804436	-5.127726459501178	-0.875498
KMT2E-AS1	KMT2E-AS1	False	False	False	12.9884797778848	0.25	True	False	0.1155585948794741	-3.0011249072445043	-0.17299165
KMT2E	KMT2E	False	False	False	97.0352300508753	0.25	True	False	0.4143011643974985	-2.605799857394387	-1.0892185
AC005070.3	AC005070.3	False	False	False	1.90739312218663	0.25	True	False	0.014672804231337488	-4.8287274990127615	-0.61422336
SRPK2	SRPK2	False	False	False	22.8448629292714	0.25	True	False	0.16099403315300526	-3.4271357179925124	-0.6836768
PUS7	PUS7	False	False	False	4.27791966976353	0.25	True	True	0.012533713519207314	-3.118902213503538	0.8798755
RINT1	RINT1	False	False	False	3.76829044426185	0.25	True	False	0.01401756869991238	-4.018392038277118	0.09387313
ATXN7L1	ATXN7L1	False	False	False	4.48545061311231	0.25	True	False	0.03587218965074441	-5.017491837497871	-0.7791715
CDHR3	CDHR3	False	False	False	0.524220575559064	0.25	True	False	0.0049547519045659025	-3.1897728480040977	0.8179465
SYPL1	SYPL1	False	False	False	31.927680735423	0.25	True	True	0.18328118825415068	-2.3380197681000685	0.6219129
NAMPT	NAMPT	False	False	False	67.8595746331716	0.25	True	True	0.7027629258282663	0.13634311306394267	1.571925
AC007032.1	AC007032.1	False	False	False	2.67973397306326	0.25	True	True	0.11124495115522309	-1.7393534315980292	1.3395708
CCDC71L	CCDC71L	False	False	False	13.363093496364	0.25	True	True	0.1730409747608902	-1.6734032172113416	1.4186293
PIK3CG	PIK3CG	False	False	False	19.682903808974	0.25	True	False	0.1532567455500108	-2.5526404724305496	0.36463398
PRKAR2B	PRKAR2B	False	False	False	21.2881412468043	0.25	True	True	0.059025566320864455	-1.2488846733548975	2.5139554
AC006387.1	AC006387.1	False	False	False	0.432262203476303	0.25	True	False	0.001495271522922146	-4.253314964667679	-0.11140987
HBP1	HBP1	False	False	False	26.5838343736734	0.25	True	False	0.1197287098907021	-4.032210269653965	-1.4090165
COG5	COG5	False	False	False	8.69033246039608	0.25	True	False	0.06979892617289075	-4.521612120554461	-0.34585634
GPR22	GPR22	False	False	False	0.362020922665527	0.25	True	False	0.001694133428993455	-5.292362235207932	-1.0193619
DUS4L	DUS4L	False	False	False	3.74546897727929	0.25	True	False	0.022190554477594934	-5.401283425928575	-1.1145407
AC004839.2	AC004839.2	False	False	False	0.481659815896612	0.25	True	False	0.004848597250626497	-6.189355083202287	-1.8031824
BCAP29	BCAP29	False	False	False	21.2469216983186	0.25	True	False	0.13182952469661088	-2.9007950588577236	-0.052720144
AC002467.1	AC002467.1	False	False	False	1.9523394955903	0.25	True	False	0.004963347998222573	-3.8371921995748934	0.2522112
CBLL1	CBLL1	False	False	False	17.0695413654759	0.25	True	False	0.09694392614069067	-3.7473263718446073	0.33073878
DLD	DLD	False	False	False	17.752034475415	0.25	True	True	0.08944256080882536	-3.1082382860694295	0.88919395
LAMB1	LAMB1	False	False	False	0.656283965449051	0.25	True	False	0.004003823030809008	-5.408268684773553	-1.1206446
AC005046.1	AC005046.1	False	False	False	0.389611704547312	0.25	True	False	0.004730633514333424	-6.26457284406259	-1.86891
PNPLA8	PNPLA8	False	False	False	40.5147959567044	0.25	True	False	0.1936199736966569	-2.6354173158451575	0.26540434
THAP5	THAP5	False	False	False	6.49978900843525	0.25	True	False	0.05402220654255462	-4.429732812192775	-0.2655693
DNAJB9	DNAJB9	False	False	False	14.6211712092723	0.25	True	False	0.07609554406176589	-3.7870049907140677	0.29606637
IMMP2L	IMMP2L	False	False	False	5.83951770346909	0.25	True	False	0.030368088703740557	-4.232082024655054	-0.09285587
LRRN3	LRRN3	False	False	False	0.435066376201728	0.25	True	False	0.0007357742882788608	-1.3213533670453923	2.45063
DOCK4	DOCK4	False	False	False	1.03564954717809	0.25	True	False	0.007018974152099794	-4.927323475888219	-0.7003796
ZNF277	ZNF277	False	False	False	11.754648656392	0.25	True	False	0.06337242167660943	-4.471227017288773	-0.30182824
IFRD1	IFRD1	False	False	False	34.0458805610759	0.25	True	True	0.24048315567907205	-1.8225799731560646	0.5648664
LSMEM1	LSMEM1	False	False	False	0.486469044382561	0.25	True	False	0.002087827068942014	-4.687322409604449	-0.49065918
TMEM168	TMEM168	False	False	False	5.87407556185562	0.25	True	False	0.036682488145716854	-4.65571063725049	-0.46303582
BMT2	BMT2	False	False	False	4.93416923075625	0.25	True	False	0.028650662591655995	-4.550163575344682	-0.37080547
SMIM30	SMIM30	False	False	False	12.4685012593266	0.25	True	False	0.09721424999999	-3.0196066362166745	-0.19514683
MDFIC	MDFIC	False	False	False	15.5324906586844	0.25	True	False	0.11129816388875427	-3.3002787755809	-0.53160566
TFEC	TFEC	False	False	False	14.5569483250598	0.25	True	True	0.12283682474433094	-2.0960676686300883	0.91195565
TES	TES	False	False	False	33.5904545821765	0.25	True	False	0.21070105068223505	-2.855263976057037	-0.6674557
CAV2	CAV2	False	False	False	0.260461192523389	0.25	True	False	0.0032995704668455765	-5.281702161118914	-1.0100468
CAV1	CAV1	False	False	False	0.39312378465733	0.25	True	False	0.0034095996288100523	-3.639936029634151	0.42457983
MET	MET	False	False	False	0.589369371146997	0.25	True	True	0.016065867944830142	-3.315789120461989	0.70782954
CAPZA2	CAPZA2	False	False	False	53.3718648073129	0.25	True	True	0.39709293415927693	-1.321938336371094	0.51375717
ST7-AS1	ST7-AS1	False	False	False	1.96985630992847	0.25	True	False	0.009492596853342982	-4.496309077767006	-0.32374573
ST7	ST7	False	False	False	5.04898245088736	0.25	True	True	0.01701173476282288	-3.3736663476048783	0.65725464
ST7-OT4	ST7-OT4	False	False	False	2.32155590843759	0.25	True	False	0.011076056822162698	-4.282314913864161	-0.13675094
LSM8	LSM8	False	False	False	56.6063901440944	0.25	True	False	0.3232557177474042	-3.387652244105631	-1.8517771
ING3	ING3	False	False	False	28.6149811807596	0.25	True	False	0.1299130961257321	-3.7001716421549564	-1.0109816
CPED1	CPED1	False	False	False	2.88690545723648	0.25	True	False	0.007763423348518606	-3.0578248855902292	0.9332468
FAM3C	FAM3C	False	False	False	11.6111251800057	0.25	True	True	0.07621039728814996	-2.69491459088379	1.2503692
AASS	AASS	False	False	False	2.71297151334443	0.25	True	True	0.013648498154379676	-3.447497256380268	0.59273887
NDUFA5	NDUFA5	False	False	False	39.6983933795241	0.25	True	False	0.24317690845319737	-3.533323401617915	-1.4765973
WASL	WASL	False	False	False	8.78705427836475	0.25	True	False	0.04026469427186178	-4.623405328542206	-0.4348064
AC006333.2	AC006333.2	False	False	False	3.07136022145626	0.25	True	False	0.026533658173953364	-3.876407341299094	0.2179438
POT1	POT1	False	False	False	2.60561037029354	0.25	True	False	0.013664237458413515	-4.717650680481365	-0.51716095
POT1-AS1	POT1-AS1	False	False	False	0.278330585599327	0.25	True	False	0.000763848586091777	-5.124609550851194	-0.87277436
ZNF800	ZNF800	False	False	False	37.7883552378461	0.25	True	False	0.17210262960995054	-2.8985505969804297	-0.05002957
GCC1	GCC1	False	False	False	4.05894028636318	0.25	True	False	0.013268944171534312	-4.898910804959521	-0.6755517
ARF5	ARF5	False	False	False	40.5921261732894	0.25	True	False	0.18981204992567394	-2.930264431082146	-0.08804688
SND1	SND1	False	False	False	21.5630857959034	0.25	True	True	0.09258482794747135	-3.068088105282433	0.92427844
SND1-IT1	SND1-IT1	False	False	False	5.56699591766202	0.25	True	False	0.031057201913615263	-3.7870080665348547	0.2960637
LRRC4	LRRC4	False	False	False	1.18320213705018	0.25	True	False	0.008110868793619039	-4.723791333080527	-0.52252686
RBM28	RBM28	False	False	False	12.8130635652576	0.25	True	False	0.061495661957769766	-3.572573443328068	0.48344338
PRRT4	PRRT4	False	False	False	0.257697322806544	0.25	True	False	0.0019443761807080287	-4.302976032531364	-0.15480527
IMPDH1	IMPDH1	False	False	False	12.7502904395822	0.25	True	True	0.08081063101113459	-3.287549607650677	0.7325061
HILPDA	HILPDA	False	False	False	4.31714767419014	0.25	True	True	0.0385120194582912	-3.2149756299668097	0.79592353
METTL2B	METTL2B	False	False	False	7.30375338639503	0.25	True	False	0.040497904743500505	-3.8899096472204504	0.20614506
AC090114.2	AC090114.2	False	False	False	2.84872693758051	0.25	True	False	0.018171919760204894	-4.851717927951002	-0.6343131
AC018638.7	AC018638.7	False	False	False	0.564726061284514	0.25	True	False	0.0011205755796155443	-4.67708282506831	-0.4817115
FAM71F2	FAM71F2	False	False	False	0.656118145913922	0.25	True	False	0.004763868204510378	-4.994268110322415	-0.75887793
CALU	CALU	False	False	False	18.4641607392953	0.25	True	True	0.08512883656845865	-3.04686484760516	0.942824
CCDC136	CCDC136	False	False	False	0.922610673527593	0.25	True	False	0.008044286960074705	-4.4748707661086575	-0.30501226
KCP	KCP	False	False	False	0.334883826472527	0.25	True	False	0.0054512653644791745	-6.3321611528461155	-1.9279708
ATP6V1F	ATP6V1F	False	False	False	71.0581133255995	0.25	True	False	0.45428782905910253	-1.476714915275867	0.32050958
IRF5	IRF5	False	False	False	6.13288166660839	0.25	True	True	0.0675070382402499	-2.665927943149863	1.2756985
TNPO3	TNPO3	False	False	False	13.0865137187484	0.25	True	True	0.07297441652058803	-3.4846005633861705	0.5603168
TSPAN33	TSPAN33	False	False	False	9.26579780938641	0.25	True	True	0.041155005481909104	-2.405300749265834	1.5034428
SMO	SMO	False	False	False	0.260305289708911	0.25	True	False	0.0015937936696473966	-5.245320152765278	-0.97825503
AHCYL2	AHCYL2	False	False	False	1.81943962268316	0.25	True	False	0.011218190657508623	-6.302303573739145	-1.9018803
STRIP2	STRIP2	False	False	False	1.38337924204585	0.25	True	False	0.003023265051316356	-2.3903038663610747	1.5165476
SMKR1	SMKR1	False	False	False	0.851500642420105	0.25	True	False	0.008210597787068952	-5.078334883967671	-0.8323381
AC078846.1	AC078846.1	False	False	False	2.7064514807765	0.25	True	False	0.016096295142615086	-5.331797195331999	-1.0538214
NRF1	NRF1	False	False	False	4.8460010476884	0.25	True	False	0.023484990362677923	-5.324493349185048	-1.0474391
AC084864.2	AC084864.2	False	False	False	0.661998491340809	0.25	True	False	0.0008329514275426801	-1.8358451718300424	2.001051
UBE2H	UBE2H	False	False	False	26.5466435098046	0.25	True	False	0.12895240342011	-3.1531716435346535	-0.35525936
AC073320.1	AC073320.1	False	False	False	1.20353033437701	0.25	True	False	0.009361494234406019	-5.353321932397218	-1.0726304
ZC3HC1	ZC3HC1	False	False	False	2.63104054883848	0.25	True	False	0.013101255848524226	-5.0132528520919175	-0.7754674
KLHDC10	KLHDC10	False	False	False	8.06246078690513	0.25	True	False	0.04044384694245571	-4.969205162229338	-0.73697716
AC087071.1	AC087071.1	False	False	False	0.385377471818253	0.25	True	False	0.0021040225020664354	-4.9710817857728085	-0.738617
TMEM209	TMEM209	False	False	False	6.93834901251761	0.25	True	False	0.04517652454308598	-5.154033206782238	-0.89848566
CEP41	CEP41	False	False	False	3.40494647312028	0.25	True	False	0.013660493978572259	-3.6089020568173553	0.4516983
MEST	MEST	False	False	False	5.21232000488296	0.25	True	True	0.014253530787510517	-2.374767473070307	1.5301237
COPG2	COPG2	False	False	False	2.42362768956502	0.25	True	False	0.011428096125896903	-4.607648898787976	-0.42103794
AUXG01000058.1	AUXG01000058.1	False	False	False	2.61093165414411	0.25	True	False	0.0123738827366171	-3.0200982104191207	0.9662135
TSGA13	TSGA13	False	False	False	0.268109518429307	0.25	True	False	0.0003705327621153362	-4.725429631071366	-0.52395844
