index,Pair.Name,protein_name_a,Ligand.Name,protein_name_b,Receptor.Name,complex_pair,partner_a,partner_b,source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,n_references,n_resources,annotation_strategy,db,True_LR
3668,WNT7A_FZD5,WNT7A,Wnt family member 7A,FZD5,frizzled class receptor 5,,O00755,Q13467,OmniPath,Q13467,WNT7A,FZD5,1,1,0,1,1,0,Baccin2019;CancerCellMap;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr,Baccin2019:1285772412857720;CancerCellMap:12857724;CellPhoneDB:24032637;CellTalkDB:12857724;HPMR:12857724;HPRD:12857724;LRdb:12857724;NetPath:18567805;SignaLink3:12857724;SignaLink3:23331499;connectomeDB2020:12857724,11,5,16,LR,both,True
3669,WNT7A_FZD6,WNT7A,Wnt family member 7A,FZD6,frizzled class receptor 6,WNT7A_FZD6_LRP5,O00755,O60353,OmniPath,COMPLEX:O60353_O75197,WNT7A,FZD6_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3670,WNT7A_FZD7,WNT7A,Wnt family member 7A,FZD7,frizzled class receptor 7,WNT7A_FZD7_LRP5,O00755,O75084,OmniPath,COMPLEX:O75084_O75197,WNT7A,FZD7_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3671,WNT7A_FZD8,WNT7A,Wnt family member 7A,FZD8,frizzled class receptor 8,WNT7A_FZD8_LRP5,O00755,Q9H461,OmniPath,COMPLEX:O75197_Q9H461,WNT7A,FZD8_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3673,WNT7A_LDLR,WNT7A,Wnt family member 7A,LDLR,low density lipoprotein receptor,,O00755,P01130,OmniPath,P01130,WNT7A,LDLR,1,0,0,0,0,0,CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB,CellTalkDB:32103204,1,1,2,LR,both,True
3674,WNT7A_LRP6,WNT7A,Wnt family member 7A,LRP6,LDL receptor related protein 6,,O00755,O75581,OmniPath,O75581,WNT7A,LRP6,1,1,0,1,1,0,CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;SIGNOR;STRING_talklr;iTALK;talklr,CellTalkDB:12857724;SIGNOR:15578921,2,2,7,LR,both,True
3675,WNT7A_RECK,WNT7A,Wnt family member 7A,RECK,reversion inducing cysteine rich protein with kazal motifs,,O00755,O95980,OmniPath,O95980,WNT7A,RECK,1,0,0,0,0,0,CellTalkDB,CellTalkDB:30304675,1,1,1,LR,both,True
3676,WNT7B_ADGRA2,WNT7B,Wnt family member 7B,ADGRA2,adhesion G protein-coupled receptor A2,,P56706,Q96PE1,OmniPath,Q96PE1,WNT7B,ADGRA2,1,0,0,0,0,0,Cellinker,Cellinker:28289266,1,1,1,LR,both,True
3677,WNT7B_FZD1,WNT7B,Wnt family member 7B,FZD1,frizzled class receptor 1,,P56706,Q9UP38,OmniPath,Q9UP38,WNT7B,FZD1,1,1,0,1,1,0,Baccin2019;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,Baccin2019:15923619;CellPhoneDB:24032637;CellTalkDB:15923619;LRdb:15923619;NetPath:15923619;SIGNOR:15923619;connectomeDB2020:15923619,7,2,13,LR,both,True
3678,WNT7B_FZD10,WNT7B,Wnt family member 7B,FZD10,frizzled class receptor 10,,P56706,Q9ULW2,OmniPath,Q9ULW2,WNT7B,FZD10,1,1,0,1,1,0,Baccin2019;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,Baccin2019:15923619;CellPhoneDB:24032637;HPMR:15923619;LRdb:15923619;NetPath:15923619;SIGNOR:15923619;connectomeDB2020:15923619,7,2,14,LR,both,True
3679,WNT7B_FZD2,WNT7B,Wnt family member 7B,FZD2,frizzled class receptor 2,WNT7B_FZD2_LRP5,P56706,Q14332,OmniPath,COMPLEX:O75197_Q14332,WNT7B,FZD2_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3680,WNT7B_FZD3,WNT7B,Wnt family member 7B,FZD3,frizzled class receptor 3,WNT7B_FZD3_LRP5,P56706,Q9NPG1,OmniPath,COMPLEX:O75197_Q9NPG1,WNT7B,FZD3_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3681,WNT7B_FZD4,WNT7B,Wnt family member 7B,FZD4,frizzled class receptor 4,,P56706,Q9ULV1,OmniPath,Q9ULV1,WNT7B,FZD4,1,1,0,1,1,0,CellCall;CellPhoneDB;CellTalkDB;LRdb;NetPath;Wang;connectomeDB2020,CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:15923619;connectomeDB2020:24032637,5,2,7,LR,both,True
3682,WNT7B_FZD5,WNT7B,Wnt family member 7B,FZD5,frizzled class receptor 5,,P56706,Q13467,OmniPath,Q13467,WNT7B,FZD5,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3685,WNT7B_FZD8,WNT7B,Wnt family member 7B,FZD8,frizzled class receptor 8,,P56706,Q9H461,OmniPath,Q9H461,WNT7B,FZD8,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3688,WNT7B_TMED5,WNT7B,Wnt family member 7B,TMED5,transmembrane p24 trafficking protein 5,,P56706,Q9Y3A6,OmniPath,Q9Y3A6,WNT7B,TMED5,1,0,0,0,0,0,CellTalkDB,CellTalkDB:30394198,1,1,1,LR,both,True
3689,WNT8A_FZD1,WNT8A,Wnt family member 8A,FZD1,frizzled class receptor 1,,Q9H1J5,Q9UP38,OmniPath,Q9UP38,WNT8A,FZD1,1,1,0,1,1,0,Kirouac2010;Wang,,0,0,2,LR,both,True
3690,WNT8A_FZD10,WNT8A,Wnt family member 8A,FZD10,frizzled class receptor 10,WNT8A_FZD10_LRP5,Q9H1J5,Q9ULW2,OmniPath,COMPLEX:O75197_Q9ULW2,WNT8A,FZD10_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3692,WNT8A_FZD3,WNT8A,Wnt family member 8A,FZD3,frizzled class receptor 3,WNT8A_FZD3_LRP5,Q9H1J5,Q9NPG1,OmniPath,COMPLEX:O75197_Q9NPG1,WNT8A,FZD3_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3693,WNT8A_FZD4,WNT8A,Wnt family member 8A,FZD4,frizzled class receptor 4,,Q9H1J5,Q9ULV1,OmniPath,Q9ULV1,WNT8A,FZD4,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3697,WNT8A_FZD8,WNT8A,Wnt family member 8A,FZD8,frizzled class receptor 8,,Q9H1J5,Q9H461,OmniPath,Q9H461,WNT8A,FZD8,1,1,0,1,1,0,CellCall;SignaLink3;Wang;connectomeDB2020,SignaLink3:10097073;SignaLink3:23331499;connectomeDB2020:28733458,3,3,4,LR,both,True
3701,WNT8B_FZD1,WNT8B,Wnt family member 8B,FZD1,frizzled class receptor 1,,Q93098,Q9UP38,OmniPath,Q9UP38,WNT8B,FZD1,1,1,0,1,1,0,Kirouac2010;Wang,,0,0,2,LR,both,True
3703,WNT8B_FZD10,WNT8B,Wnt family member 8B,FZD10,frizzled class receptor 10,WNT8B_FZD10_LRP5,Q93098,Q9ULW2,OmniPath,COMPLEX:O75197_Q9ULW2,WNT8B,FZD10_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3705,WNT8B_FZD3,WNT8B,Wnt family member 8B,FZD3,frizzled class receptor 3,WNT8B_FZD3_LRP5,Q93098,Q9NPG1,OmniPath,COMPLEX:O75197_Q9NPG1,WNT8B,FZD3_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3706,WNT8B_FZD4,WNT8B,Wnt family member 8B,FZD4,frizzled class receptor 4,WNT8B_FZD4_LRP5,Q93098,Q9ULV1,OmniPath,COMPLEX:O75197_Q9ULV1,WNT8B,FZD4_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3710,WNT8B_FZD8,WNT8B,Wnt family member 8B,FZD8,frizzled class receptor 8,WNT8B_FZD8_LRP5,Q93098,Q9H461,OmniPath,COMPLEX:O75197_Q9H461,WNT8B,FZD8_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3713,WNT9A_FZD1,WNT9A,Wnt family member 9A,FZD1,frizzled class receptor 1,,O14904,Q9UP38,OmniPath,Q9UP38,WNT9A,FZD1,1,1,0,1,1,0,Kirouac2010;Wang,,0,0,2,LR,both,True
3714,WNT9A_FZD10,WNT9A,Wnt family member 9A,FZD10,frizzled class receptor 10,,O14904,Q9ULW2,OmniPath,Q9ULW2,WNT9A,FZD10,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3715,WNT9A_FZD2,WNT9A,Wnt family member 9A,FZD2,frizzled class receptor 2,WNT9A_FZD2_LRP5,O14904,Q14332,OmniPath,COMPLEX:O75197_Q14332,WNT9A,FZD2_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3716,WNT9A_FZD3,WNT9A,Wnt family member 9A,FZD3,frizzled class receptor 3,WNT9A_FZD3_LRP5,O14904,Q9NPG1,OmniPath,COMPLEX:O75197_Q9NPG1,WNT9A,FZD3_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3717,WNT9A_FZD4,WNT9A,Wnt family member 9A,FZD4,frizzled class receptor 4,,O14904,Q9ULV1,OmniPath,Q9ULV1,WNT9A,FZD4,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3718,WNT9A_FZD5,WNT9A,Wnt family member 9A,FZD5,frizzled class receptor 5,WNT9A_FZD5_LRP5,O14904,Q13467,OmniPath,COMPLEX:O75197_Q13467,WNT9A,FZD5_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3719,WNT9A_FZD6,WNT9A,Wnt family member 9A,FZD6,frizzled class receptor 6,WNT9A_FZD6_LRP5,O14904,O60353,OmniPath,COMPLEX:O60353_O75197,WNT9A,FZD6_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3720,WNT9A_FZD7,WNT9A,Wnt family member 9A,FZD7,frizzled class receptor 7,WNT9A_FZD7_LRP5,O14904,O75084,OmniPath,COMPLEX:O75084_O75197,WNT9A,FZD7_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3721,WNT9A_FZD8,WNT9A,Wnt family member 9A,FZD8,frizzled class receptor 8,WNT9A_FZD8_LRP5,O14904,Q9H461,OmniPath,COMPLEX:O75197_Q9H461,WNT9A,FZD8_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3723,WNT9A_LRP5,WNT9A,Wnt family member 9A,LRP5,LDL receptor related protein 5,,O14904,O75197,OmniPath,O75197,WNT9A,LRP5,1,1,0,1,1,0,CellCall;Cellinker;SIGNOR,Cellinker:23209147;SIGNOR:15578921,2,2,3,LR,both,True
3724,WNT9A_LRP6,WNT9A,Wnt family member 9A,LRP6,LDL receptor related protein 6,,O14904,O75581,OmniPath,O75581,WNT9A,LRP6,1,1,0,1,1,0,CellCall;Cellinker;SIGNOR,Cellinker:23209147;SIGNOR:15578921,2,2,3,LR,both,True
3725,WNT9B_FZD1,WNT9B,Wnt family member 9B,FZD1,frizzled class receptor 1,,O14905,Q9UP38,OmniPath,Q9UP38,WNT9B,FZD1,1,1,0,1,1,0,Kirouac2010;Wang,,0,0,2,LR,both,True
3726,WNT9B_FZD10,WNT9B,Wnt family member 9B,FZD10,frizzled class receptor 10,,O14905,Q9ULW2,OmniPath,Q9ULW2,WNT9B,FZD10,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3727,WNT9B_FZD2,WNT9B,Wnt family member 9B,FZD2,frizzled class receptor 2,WNT9B_FZD2_LRP5,O14905,Q14332,OmniPath,COMPLEX:O75197_Q14332,WNT9B,FZD2_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3728,WNT9B_FZD3,WNT9B,Wnt family member 9B,FZD3,frizzled class receptor 3,WNT9B_FZD3_LRP5,O14905,Q9NPG1,OmniPath,COMPLEX:O75197_Q9NPG1,WNT9B,FZD3_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3729,WNT9B_FZD4,WNT9B,Wnt family member 9B,FZD4,frizzled class receptor 4,,O14905,Q9ULV1,OmniPath,Q9ULV1,WNT9B,FZD4,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3730,WNT9B_FZD5,WNT9B,Wnt family member 9B,FZD5,frizzled class receptor 5,,O14905,Q13467,OmniPath,Q13467,WNT9B,FZD5,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:25892522;connectomeDB2020:28733458;connectomeDB2020:30978219,3,3,3,LR,both,True
3731,WNT9B_FZD6,WNT9B,Wnt family member 9B,FZD6,frizzled class receptor 6,WNT9B_FZD6_LRP5,O14905,O60353,OmniPath,COMPLEX:O60353_O75197,WNT9B,FZD6_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3732,WNT9B_FZD7,WNT9B,Wnt family member 9B,FZD7,frizzled class receptor 7,WNT9B_FZD7_LRP5,O14905,O75084,OmniPath,COMPLEX:O75084_O75197,WNT9B,FZD7_LRP5,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,both,True
3733,WNT9B_FZD8,WNT9B,Wnt family member 9B,FZD8,frizzled class receptor 8,,O14905,Q9H461,OmniPath,Q9H461,WNT9B,FZD8,1,1,0,1,1,0,CellCall;Wang;connectomeDB2020,connectomeDB2020:28733458,1,1,3,LR,both,True
3735,WNT9B_LRP5,WNT9B,Wnt family member 9B,LRP5,LDL receptor related protein 5,,O14905,O75197,OmniPath,O75197,WNT9B,LRP5,1,1,0,1,1,0,CellCall;Cellinker;SIGNOR,Cellinker:23209147;SIGNOR:15578921,2,2,3,LR,both,True
3736,WNT9B_LRP6,WNT9B,Wnt family member 9B,LRP6,LDL receptor related protein 6,,O14905,O75581,OmniPath,O75581,WNT9B,LRP6,1,1,0,1,1,0,CellCall;CellTalkDB;NetPath;SIGNOR,CellTalkDB:20093360;NetPath:20093360;SIGNOR:20093360,3,1,4,LR,both,True
3737,XCL1_ADGRV1,XCL1,X-C motif chemokine ligand 1,ADGRV1,adhesion G protein-coupled receptor V1,,P47992,Q8WXG9,OmniPath,Q8WXG9,XCL1,ADGRV1,1,0,0,0,0,0,CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB,CellTalkDB:32103204,1,1,2,LR,both,True
3738,XCL1_XCR1,XCL1,X-C motif chemokine ligand 1,XCR1,X-C motif chemokine receptor 1,,P47992,P46094,OmniPath,P46094,XCL1,XCR1,1,1,0,1,1,0,Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr,Baccin2019:11446740;Baccin2019:9632725;CellPhoneDB:24218476;Cellinker:11446740;Cellinker:19556286;Cellinker:9632725;Guide2Pharma:25497737;HPMR:9632725;HPRD:11446740;HPRD:9632725;ICELLNET:22633458;InnateDB:9632725;LRdb:10699158;SIGNOR:10518929;connectomeDB2020:11446740;connectomeDB2020:9632725;scConnect:25497737,17,8,21,LR,both,True
3739,XCL2_XCR1,XCL2,X-C motif chemokine ligand 2,XCR1,X-C motif chemokine receptor 1,,Q9UBD3,P46094,OmniPath,P46094,XCL2,XCR1,1,1,0,1,1,0,CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr,CellTalkDB:10699158;Cellinker:19556286;Cellinker:9632725;Guide2Pharma:25497737;HPRD:9632725;ICELLNET:22633458;LRdb:10699158;connectomeDB2020:9632725;scConnect:25497737,9,5,17,LR,both,True
3740,YBX1_NOTCH1,YBX1,Y-box binding protein 1,NOTCH1,notch receptor 1,,P67809,P46531,OmniPath,P46531,YBX1,NOTCH1,1,0,0,0,0,0,connectomeDB2020,connectomeDB2020:30321499,1,1,1,LR,both,True
3741,ZG16B_CXCR4,ZG16B,zymogen granule protein 16B,CXCR4,C-X-C motif chemokine receptor 4,,Q96DA0,P61073,OmniPath,P61073,ZG16B,CXCR4,1,1,0,1,1,0,CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr,CellTalkDB:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527,5,1,7,LR,both,True
3742,ZG16B_TLR2,ZG16B,zymogen granule protein 16B,TLR2,toll like receptor 2,,Q96DA0,O60603,OmniPath,O60603,ZG16B,TLR2,1,0,0,0,0,0,CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr,CellTalkDB:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527,5,1,6,LR,both,True
3743,ZG16B_TLR4,ZG16B,zymogen granule protein 16B,TLR4,toll like receptor 4,,Q96DA0,O00206,OmniPath,O00206,ZG16B,TLR4,1,0,0,0,0,0,CellTalkDB;Cellinker;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr,CellTalkDB:20802527;Cellinker:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527,6,1,7,LR,both,True
3744,ZG16B_TLR5,ZG16B,zymogen granule protein 16B,TLR5,toll like receptor 5,,Q96DA0,O60602,OmniPath,O60602,ZG16B,TLR5,1,0,0,0,0,0,CellTalkDB;Cellinker;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr,CellTalkDB:20802527;Cellinker:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527,6,1,7,LR,both,True
3745,ZG16B_TLR6,ZG16B,zymogen granule protein 16B,TLR6,toll like receptor 6,,Q96DA0,Q9Y2C9,OmniPath,Q9Y2C9,ZG16B,TLR6,1,0,0,0,0,0,Cellinker;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr,Cellinker:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527,5,1,6,LR,both,True
3746,ZP3_CHRNA7,ZP3,zona pellucida glycoprotein 3,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit,,P21754,P36544,OmniPath,P36544,ZP3,CHRNA7,1,0,0,0,0,0,connectomeDB2020,connectomeDB2020:22577141,1,1,1,LR,both,True
3747,ZP3_EGFR,ZP3,zona pellucida glycoprotein 3,EGFR,epidermal growth factor receptor,,P21754,P00533,OmniPath,P00533,ZP3,EGFR,1,0,0,0,0,0,CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;connectomeDB2020;iTALK;talklr,CellTalkDB:22577141;connectomeDB2020:22577141,2,1,6,LR,both,True
3748,ZP3_MERTK,ZP3,zona pellucida glycoprotein 3,MERTK,"MER proto-oncogene, tyrosine kinase",,P21754,Q12866,OmniPath,Q12866,ZP3,MERTK,1,0,0,0,0,0,Baccin2019;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr,Baccin2019:7541556;Cellinker:7541556;LRdb:7541556;connectomeDB2020:7541556,4,1,8,LR,both,True
3749,ZPBP2_CD80,ZPBP2,zona pellucida binding protein 2,CD80,CD80 molecule,,Q6X784,P33681,OmniPath,P33681,ZPBP2,CD80,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,both,True
3750,BMP6_AMHR2,BMP6,bone morphogenetic protein 6,AMHR2,anti-Mullerian hormone receptor type 2,,P22004,Q16671,OmniPath,Q16671,BMP6,AMHR2,1,1,0,1,1,0,SignaLink3;Wang,SignaLink3:16446785;SignaLink3:23331499,2,2,2,curated,curated,True
3751,CNTF_CRLF1,CNTF,ciliary neurotrophic factor,CRLF1,cytokine receptor like factor 1,,P26441,O75462,OmniPath,O75462,CNTF,CRLF1,1,1,0,1,1,0,HPMR;SIGNOR;SignaLink3;Wang,HPMR:10966616;SIGNOR:11294841;SignaLink3:11294841;SignaLink3:23331499,4,3,4,curated,curated,True
3752,CSF1_CSF2RA,CSF1,colony stimulating factor 1,CSF2RA,colony stimulating factor 2 receptor subunit alpha,,P09603,P15509,OmniPath,P15509,CSF1,CSF2RA,1,1,0,1,1,0,SIGNOR;SignaLink3,SIGNOR:10572088;SignaLink3:10572088;SignaLink3:23331499,3,2,2,curated,curated,True
3753,CSF1_CSF3R,CSF1,colony stimulating factor 1,CSF3R,colony stimulating factor 3 receptor,,P09603,Q99062,OmniPath,Q99062,CSF1,CSF3R,1,1,0,1,1,0,SIGNOR;SignaLink3,SIGNOR:16492764;SignaLink3:16492764;SignaLink3:23331499,3,2,2,curated,curated,True
3754,DUSP18_ITGB8,DUSP18,dual specificity phosphatase 18,ITGB8,integrin subunit beta 8,,Q8NEJ0,P26012,OmniPath,P26012,DUSP18,ITGB8,1,1,0,1,1,0,HPMR;Wang,HPMR:7542940,1,1,2,curated,curated,True
3755,IL22_IL20RA,IL22,interleukin 22,IL20RA,interleukin 20 receptor subunit alpha,,Q9GZX6,Q9UHF4,OmniPath,Q9UHF4,IL22,IL20RA,1,1,0,1,1,0,SignaLink3,SignaLink3:17208301;SignaLink3:23331499,2,2,1,curated,curated,True
3756,IL36G_IFNAR1,IL36G,interleukin 36 gamma,IFNAR1,interferon alpha and beta receptor subunit 1,,Q9NZH8,P17181,OmniPath,P17181,IL36G,IFNAR1,1,1,0,1,1,0,SignaLink3,SignaLink3:17208301;SignaLink3:23331499,2,2,1,curated,curated,True
3757,IL36G_IFNAR2,IL36G,interleukin 36 gamma,IFNAR2,interferon alpha and beta receptor subunit 2,,Q9NZH8,P48551,OmniPath,P48551,IL36G,IFNAR2,1,1,0,1,1,0,SignaLink3,SignaLink3:17208301;SignaLink3:23331499,2,2,1,curated,curated,True
3758,INHBB_BAMBI,INHBB,inhibin subunit beta B,BAMBI,BMP and activin membrane bound inhibitor,,P09529,Q13145,OmniPath,Q13145,INHBB,BAMBI,1,1,0,1,1,0,HPMR;Wang,HPMR:10918299,1,1,2,curated,curated,True
3760,L1CAM_PLXNA1,L1CAM,L1 cell adhesion molecule,PLXNA1,plexin A1,,P32004,Q9UIW2,OmniPath,Q9UIW2,L1CAM,PLXNA1,1,1,0,1,1,0,HPMR;Wang,HPMR:10520994;HPMR:15121181,2,2,2,curated,curated,True
3762,EGFR_ERBB2,EGFR,epidermal growth factor receptor,ERBB2,erb-b2 receptor tyrosine kinase 2,,P00533,P04626,OmniPath,P04626,EGFR,ERBB2,1,1,0,1,1,0,BEL-Large-Corpus_ProtMapper;BioGRID;Cellinker;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;Li2012;Lit-BM-17;MIMP;NetPath;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Wang;iPTMnet;phosphoELM_MIMP,BioGRID:16207817;BioGRID:21044682;BioGRID:28369073;Cellinker:20471394;HPRD-phos:11500516;HPRD-phos:12354693;HPRD-phos:1706616;HPRD-phos:17389395;HPRD-phos:17426253;HPRD:11500516;HPRD:11500850;HPRD:12354693;HPRD:16843263;HPRD:1706616;HPRD:17426253;IntAct:10572067;IntAct:16516204;IntAct:16843263;IntAct:17148612;IntAct:19650109;IntAct:21203579;IntAct:21278786;IntAct:23436906;IntAct:24557338;IntAct:25241761;KEA:11500516;KEA:12354693;KEA:1706616;KEA:17081983;KEA:17426253;Lit-BM-17:10572067;Lit-BM-17:11408594;Lit-BM-17:15657067;Lit-BM-17:16207817;Lit-BM-17:16516204;Lit-BM-17:16843263;Lit-BM-17:17307140;Lit-BM-17:17486068;Lit-BM-17:18803307;Lit-BM-17:19060928;Lit-BM-17:19650109;Lit-BM-17:20211985;Lit-BM-17:21044682;Lit-BM-17:23436906;Lit-BM-17:24189400;Lit-BM-17:24557338;Lit-BM-17:25241761;NetPath:10233167;ProtMapper:12354693;ProtMapper:15951569;ProtMapper:24355130;SIGNOR:11279155;SIGNOR:12354693;SPIKE:10572067;SPIKE:12648464;SPIKE:16516204;SPIKE:16713569;iPTMnet:11500516;iPTMnet:12354693;iPTMnet:1706616;iPTMnet:17389395;iPTMnet:17426253,62,35,16,LR,LR,False
3763,IL1R1_IL1RAP,IL1R1,interleukin 1 receptor type 1,IL1RAP,interleukin 1 receptor accessory protein,IL1A_IL1R1_IL1RAP,P14778,Q9NPH3,OmniPath,COMPLEX:P14778_Q9NPH3,IL1A,IL1R1_IL1RAP,1,1,0,1,1,0,CellChatDB;Cellinker;DLRP_Cellinker;HPMR_Cellinker;ICELLNET;KEGG-MEDICUS,Cellinker:2946959;Cellinker:9820540;ICELLNET:20959797;ICELLNET:24332029,4,4,4,LR,both,False
3765,ABCA1_SHANK1,ABCA1,ATP binding cassette subfamily A member 1,SHANK1,SH3 and multiple ankyrin repeat domains 1,,O95477,Q9Y566,OmniPath,Q9Y566,ABCA1,SHANK1,1,0,0,0,0,0,Baccin2019;HPRD;Ramilowski2015_Baccin2019,HPRD:16192279,1,1,2,LR,LR,False
3768,ADRA2B_GNAI2,ADRA2B,adrenoceptor alpha 2B,GNAI2,G protein subunit alpha i2,,P18089,P04899,OmniPath,P04899,ADRA2B,GNAI2,1,0,0,0,0,0,Baccin2019;HPRD;Ramilowski2015_Baccin2019,HPRD:2169434,1,1,2,LR,LR,False
