gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Gran	HSPC	Mono	NK	T
ANG	P03950	False	ANG_HUMAN		CPI-SS0C19D082D	0.0	0.012	0.025	0.003	0.011	0.0	0.004
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS054624553	2.215	1.609	1.589	0.663	1.543	2.928	2.876
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS03EC5E8EB	2.215	1.609	1.589	0.663	1.543	2.928	2.876
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0EFBB65F4	2.215	1.609	1.589	0.663	1.543	2.928	2.876
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0565456DB	2.215	1.609	1.589	0.663	1.543	2.928	2.876
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0F6115075	1.126	1.122	0.625	0.78	0.728	1.035	1.262
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS05F06B713	1.126	1.122	0.625	0.78	0.728	1.035	1.262
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS05F7D222D	0.264	0.531	0.573	0.428	0.785	0.571	0.359
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0BBDA0C3F	0.264	0.531	0.573	0.428	0.785	0.571	0.359
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0A588506B	0.264	0.531	0.573	0.428	0.785	0.571	0.359
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0FB2F97CA	0.388	1.245	1.441	1.145	1.538	0.723	0.53
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS034060D56	0.388	1.245	1.441	1.145	1.538	0.723	0.53
ANXA2	P07355	False	ANXA2_HUMAN		CPI-SS0656275A7	0.517	0.892	1.616	0.105	1.914	0.17	0.456
ANXA2	P07355	False	ANXA2_HUMAN		CPI-SS053D86BD9	0.517	0.892	1.616	0.105	1.914	0.17	0.456
CEACAM1	P13688	False	CEACAM1_HUMAN		CPI-SS077C35726	0.0	0.0	0.0	0.004	0.003	0.004	0.007
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0B490E802	0.032	1.522	3.716	1.923	3.005	0.638	0.681
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS089283EF5	0.0	0.005	0.0	0.003	0.246	0.004	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0EDD3F6A8	0.0	0.005	0.0	0.003	0.246	0.004	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS09375CA29	0.0	0.005	0.0	0.003	0.246	0.004	0.0
TGFA	P01135	False	TGFA_HUMAN		CPI-SS04767DDF0	0.0	0.0	0.0	0.0	0.0	0.002	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0ECA3C270	0.059	0.129	0.257	0.04	0.317	0.024	0.016
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS045A92630	0.059	0.129	0.257	0.04	0.317	0.024	0.016
HSP90AA1	P07900	False	HSP90AA1_HUMAN		CPI-SS096307FED	1.679	1.993	1.969	2.242	1.271	2.02	2.129
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	0.907	1.362	1.868	1.68	1.719	1.47	1.315
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.252	0.55	0.37	0.932	0.221	0.331	0.253
AREG	P15514	False	AREG_HUMAN		CPI-SS0FCB7A7D8	0.252	0.55	0.37	0.932	0.221	0.331	0.253
JAK1	P23458	False	JAK1_HUMAN		CPI-SS078A6F3C9	1.073	0.726	0.46	0.655	0.913	1.995	1.638
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	0.339	1.212	2.075	0.473	1.705	0.141	0.047
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	0.339	1.212	2.075	0.473	1.705	0.141	0.047
CAMP	P49913	False	CAMP_HUMAN		CPI-SS09406A30A	0.0	0.0	0.0	0.0	0.012	0.0	0.001
CAMP	P49913	False	CAMP_HUMAN		CPI-SS0C321CE6D	0.0	0.0	0.0	0.0	0.012	0.0	0.001
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS079EEDE8D	0.022	0.018	0.083	0.048	0.011	0.011	0.005
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS04F28628D	0.203	0.741	1.581	0.3	1.862	1.98	0.572
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS028F0D726	0.203	0.741	1.581	0.3	1.862	1.98	0.572
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0DAFE24B6	0.203	0.741	1.581	0.3	1.862	1.98	0.572
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS008DD1B5A	0.203	0.741	1.581	0.3	1.862	1.98	0.572
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS032131570	0.203	0.741	1.581	0.3	1.862	1.98	0.572
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS028712007	0.016	0.103	0.26	0.007	0.576	0.41	0.037
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS06DD43A6C	0.016	0.103	0.26	0.007	0.576	0.41	0.037
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS014B6C7D1	0.016	0.103	0.26	0.007	0.576	0.41	0.037
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS01562ACBC	0.016	0.103	0.26	0.007	0.576	0.41	0.037
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS026AF1BB4	0.016	0.103	0.26	0.007	0.576	0.41	0.037
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS069A7D8CC	0.016	0.103	0.26	0.007	0.576	0.41	0.037
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS0A6D0A416	0.016	0.103	0.26	0.007	0.576	0.41	0.037
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0CC58BC47	0.051	0.037	0.037	0.002	0.031	0.008	0.007
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0827A3BF8	0.051	0.037	0.037	0.002	0.031	0.008	0.007
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0EB12B326	0.051	0.037	0.037	0.002	0.031	0.008	0.007
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS061666DC1	0.051	0.037	0.037	0.002	0.031	0.008	0.007
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0552B6252	0.051	0.037	0.037	0.002	0.031	0.008	0.007
MC1R	Q01726	False	MC1R_HUMAN		CPI-SS00BD8FF72	0.014	0.0	0.0	0.011	0.015	0.011	0.009
MC1R	Q01726	False	MC1R_HUMAN		CPI-SS019ABECEC	0.014	0.0	0.0	0.011	0.015	0.011	0.009
OPRL1	P41146	False	OPRL1_HUMAN		CPI-SS06BC722B5	0.0	0.0	0.0	0.002	0.006	0.006	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS07318104A	0.0	0.02	0.0	0.001	0.0	0.001	0.018
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.0	0.02	0.0	0.001	0.0	0.001	0.018
DPP4	P27487	False	DPP4_HUMAN		CPI-SS03F7256B7	0.0	0.02	0.0	0.001	0.0	0.001	0.018
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.0	0.02	0.0	0.001	0.0	0.001	0.018
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F3C30371	0.0	0.02	0.0	0.001	0.0	0.001	0.018
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AE21B38F	0.0	0.02	0.0	0.001	0.0	0.001	0.018
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0C5D2E4C2	0.0	0.02	0.0	0.001	0.0	0.001	0.018
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0C80895AD	0.0	0.02	0.0	0.001	0.0	0.001	0.018
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS0CB25BBAE	0.0	0.0	0.0	0.003	0.0	0.121	0.104
LDLR	P01130	False	LDLR_HUMAN		CPI-SS04A88BD66	0.024	0.105	0.183	0.032	0.081	0.056	0.026
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0B0911C23	0.024	0.105	0.183	0.032	0.081	0.056	0.026
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0C0206F07	0.024	0.105	0.183	0.032	0.081	0.056	0.026
HFE	Q30201	False	HFE_HUMAN		CPI-SS07A05C698	0.0	0.0	0.0	0.0	0.008	0.0	0.0
GPR162	Q16538	False	GPR162_HUMAN		CPI-SS0994D4DD1	0.0	0.01	0.0	0.002	0.007	0.0	0.0
GPR162	Q16538	False	GPR162_HUMAN		CPI-SS00BCAE157	0.0	0.01	0.0	0.002	0.007	0.0	0.0
TFR2	Q9UP52	False	TFR2_HUMAN		CPI-SS09F2B397A	0.0	0.005	0.0	0.004	0.0	0.009	0.006
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS018633D28	0.005	0.0	0.0	0.016	0.023	0.0	0.001
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0E4634D3D	0.005	0.0	0.0	0.016	0.023	0.0	0.001
CALCRL	Q16602	False	CALCRL_HUMAN		CPI-SS0C8E4D226	0.0	0.035	0.0	0.011	0.031	0.0	0.001
ARF1	P84077	False	ARF1_HUMAN		CPI-SS07A876CEC	0.795	1.518	1.044	1.234	1.357	1.519	1.289
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.795	1.518	1.044	1.234	1.357	1.519	1.289
ARF1	P84077	False	ARF1_HUMAN		CPI-SS0FB415F14	0.795	1.518	1.044	1.234	1.357	1.519	1.289
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0B18FF3DC	0.56	0.597	1.467	0.432	1.811	0.193	0.318
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.56	0.597	1.467	0.432	1.811	0.193	0.318
ENPP1	P22413	False	ENPP1_HUMAN		CPI-SS0B116E935	0.0	0.0	0.0	0.0	0.0	0.0	0.001
SORBS1	Q9BX66	False	SORBS1_HUMAN		CPI-SS099F84931	0.0	0.0	0.0	0.009	0.003	0.021	0.019
SORBS1	Q9BX66	False	SORBS1_HUMAN		CPI-SS0F1D5F98C	0.0	0.0	0.0	0.009	0.003	0.021	0.019
SORBS1	Q9BX66	False	SORBS1_HUMAN		CPI-SS0F5F247FA	0.0	0.0	0.0	0.009	0.003	0.021	0.019
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS0A35FB6B2	0.0	0.0	0.0	0.0	0.0	0.002	0.001
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS0FA4C032E	0.026	0.131	0.53	0.214	0.345	0.036	0.045
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS096F8C268	0.026	0.131	0.53	0.214	0.345	0.036	0.045
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS086F4422E	0.026	0.131	0.53	0.214	0.345	0.036	0.045
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS04C75AFF1	0.026	0.131	0.53	0.214	0.345	0.036	0.045
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS0C3EA601F	0.026	0.131	0.53	0.214	0.345	0.036	0.045
IL1R1	P14778	False	IL1R1_HUMAN		CPI-SS09EEF8B61	0.006	0.027	0.0	0.005	0.052	0.0	0.004
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS03A862F61	0.0	0.04	0.169	0.006	0.118	0.011	0.001
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS0A4E441B7	0.0	0.04	0.169	0.006	0.118	0.011	0.001
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS06E99213D	0.0	0.04	0.169	0.006	0.118	0.011	0.001
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS06D3F23CC	0.0	0.04	0.169	0.006	0.118	0.011	0.001
IL1R2	P27930	False	IL1R2_HUMAN		CPI-SS0275F086A	0.0	0.018	0.0	0.0	0.041	0.0	0.0
IL1R2	P27930	False	IL1R2_HUMAN		CPI-SS088A41E6D	0.0	0.018	0.0	0.0	0.041	0.0	0.0
SIGIRR	Q6IA17	False	SIGIRR_HUMAN		CPI-SS0FE6BB5FD	0.119	0.188	0.249	0.157	0.297	0.466	0.351
CCR1	P32246	False	CCR1_HUMAN		CPI-SS07DBC77C8	0.0	0.049	0.0	0.001	0.251	0.002	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS058F072F0	0.0	0.049	0.0	0.001	0.251	0.002	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.0	0.049	0.0	0.001	0.251	0.002	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0FB56E1A7	0.0	0.049	0.0	0.001	0.251	0.002	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.0	0.049	0.0	0.001	0.251	0.002	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS01D236B4F	0.0	0.049	0.0	0.001	0.251	0.002	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.0	0.049	0.0	0.001	0.251	0.002	0.005
PTAFR	P25105	False	PTAFR_HUMAN		CPI-SS041A1FCF4	0.024	0.054	0.266	0.009	0.37	0.002	0.002
PTAFR	P25105	False	PTAFR_HUMAN		CPI-SS0344B3318	0.024	0.054	0.266	0.009	0.37	0.002	0.002
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0379B9E1F	0.0	0.0	0.0	0.054	0.022	0.002	0.003
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0A106718F	0.0	0.0	0.0	0.054	0.022	0.002	0.003
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0A91D432B	0.0	0.0	0.0	0.054	0.022	0.002	0.003
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0024CA9FD	0.0	0.0	0.0	0.054	0.022	0.002	0.003
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0D2E7D84A	0.0	0.0	0.0	0.054	0.022	0.002	0.003
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS09F7C032A	0.0	0.0	0.0	0.054	0.022	0.002	0.003
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS07F90A50E	0.0	0.0	0.0	0.054	0.022	0.002	0.003
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS0EB6D1570	0.011	0.0	0.011	0.007	0.017	0.083	0.445
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS079DDF890	0.011	0.0	0.011	0.007	0.017	0.083	0.445
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS034B4FA7E	0.011	0.0	0.011	0.007	0.017	0.083	0.445
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0A5078A00	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS05EA1D183	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0295A2800	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS08E085833	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0E8A6D38B	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS02B6ED329	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0E312FCAD	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS09C3D34BE	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS067F25887	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS095D84BF5	0.0	0.056	0.146	0.108	0.086	0.048	0.054
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0D92ED4EF	0.0	0.056	0.146	0.108	0.086	0.048	0.054
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0DB85F9D1	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS03D77D61F	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS07C237EFB	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0DC7E5994	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS07EF7A0A6	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS08077D159	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS013923296	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0C3371748	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0BDD8E4BA	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS099757BCC	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0C3A42D31	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0EC8AFB7F	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0A253C489	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0365F269E	0.0	0.051	0.188	0.009	0.144	0.009	0.015
SDC4	P31431	False	SDC4_HUMAN		CPI-SS03BC039CE	0.0	0.051	0.188	0.009	0.144	0.009	0.015
CD79A	P11912	False	CD79A_HUMAN		CPI-SS0CA60FE77	3.172	0.094	0.0	0.007	0.013	0.004	0.004
CD79A	P11912	False	CD79A_HUMAN		CPI-SS0DD78D742	3.172	0.094	0.0	0.007	0.013	0.004	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS091E4A286	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0F7E7F34F	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0DFD90285	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS03C1B2CCC	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0CEB30438	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0E2204086	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0920D1557	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS05530F8D5	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS035E98400	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0A0ED663D	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS050ADD954	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS022F7DAC7	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS05B590244	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS090E2E301	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0C69898EE	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0BA9EF9F2	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS007201D0C	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS012C6042D	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS03EBA97A3	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS05B545148	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS049D780C6	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0BECCF592	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS00622315F	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0C74C5830	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0C1260889	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS09024D802	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS048C31E01	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS085A852BD	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0D8D44EB0	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0C607014F	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS03F7EF70F	0.013	0.521	1.01	0.266	0.834	0.202	0.18
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS08588B2FE	0.013	0.521	1.01	0.266	0.834	0.202	0.18
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0CA8B496F	0.013	0.521	1.01	0.266	0.834	0.202	0.18
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS09DD1B011	0.013	0.521	1.01	0.266	0.834	0.202	0.18
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0B9B23540	0.013	0.521	1.01	0.266	0.834	0.202	0.18
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS0DD209E94	0.022	0.734	1.3	0.178	1.063	0.014	0.054
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS0E5593D5C	0.022	0.734	1.3	0.178	1.063	0.014	0.054
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS036B08188	0.022	0.734	1.3	0.178	1.063	0.014	0.054
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS062080A7E	0.022	0.734	1.3	0.178	1.063	0.014	0.054
ENG	P17813	False	ENG_HUMAN		CPI-SS0C439B0AE	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS048C65172	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS0235FF039	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS0B85869A8	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS05FF93B18	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS0883C0DFB	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS07C240D78	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS0848AE5FF	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS0CD453744	0.004	0.056	0.0	0.038	0.349	0.026	0.02
ENG	P17813	False	ENG_HUMAN		CPI-SS06E8D5675	0.004	0.056	0.0	0.038	0.349	0.026	0.02
SDC2	P34741	False	SDC2_HUMAN		CPI-SS08DC4F855	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0675BB03E	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS064B55685	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS094F522F1	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0C96968F4	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0E2572751	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0C0849037	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0864DEC0D	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS07E14602C	0.0	0.089	0.0	0.004	0.105	0.002	0.001
SDC2	P34741	False	SDC2_HUMAN		CPI-SS09F61BD5D	0.0	0.089	0.0	0.004	0.105	0.002	0.001
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0F4B21380	0.011	0.013	0.037	0.003	0.1	0.012	0.001
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS09A44E1CE	0.011	0.013	0.037	0.003	0.1	0.012	0.001
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS03E63DA0D	0.011	0.013	0.037	0.003	0.1	0.012	0.001
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0124F39F1	0.011	0.013	0.037	0.003	0.1	0.012	0.001
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0205645E3	0.011	0.013	0.037	0.003	0.1	0.012	0.001
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0FCE792BC	0.011	0.013	0.037	0.003	0.1	0.012	0.001
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS02F0D773A	0.011	0.013	0.037	0.003	0.1	0.012	0.001
ROBO4	Q8WZ75	False	ROBO4_HUMAN		CPI-SS0923DD3D9	0.0	0.0	0.0	0.003	0.003	0.0	0.0
ROBO4	Q8WZ75	False	ROBO4_HUMAN		CPI-SS0123B7094	0.0	0.0	0.0	0.003	0.003	0.0	0.0
NT5E	P21589	False	NT5E_HUMAN		CPI-SS09B2B4441	0.02	0.0	0.0	0.001	0.0	0.0	0.007
ITGB7	P26010	False	ITGB7_HUMAN		CPI-SS0A75A778A	0.102	0.103	0.079	0.008	0.138	0.319	0.113
ITGB7	P26010	False	ITGB7_HUMAN		CPI-SS058D7C38E	0.102	0.103	0.079	0.008	0.138	0.319	0.113
ITGB7	P26010	False	ITGB7_HUMAN		CPI-SS045B95ECD	0.102	0.103	0.079	0.008	0.138	0.319	0.113
IL17RC	Q8NAC3	False	IL17RC_HUMAN		CPI-SS082C0BC61	0.0	0.027	0.044	0.059	0.041	0.019	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS04A47D58B	0.0	0.0	0.0	0.0	0.003	0.004	0.007
